day,N,N1,N2,M,M[-1],N1/M[-1],N2/M[-1],N1/N,N2/N
2021-06-08,1032,751.0,281.0,172423.0,171672.0,0.004374621370986533,0.0016368423505289157,0.7277131782945736,0.27228682170542634
2021-06-09,789,610.0,179.0,173033.0,172423.0,0.0035378110808882805,0.0010381445630803315,0.7731305449936628,0.22686945500633712
2021-06-10,762,583.0,179.0,173616.0,173033.0,0.00336929949778366,0.0010344847514635936,0.7650918635170604,0.23490813648293962
2021-06-11,2322,2142.0,180.0,175758.0,173616.0,0.012337572573956318,0.0010367708045341444,0.9224806201550387,0.07751937984496124
2021-06-12,1289,989.0,300.0,176747.0,175758.0,0.005627055382969765,0.001706892431638958,0.7672614429790535,0.23273855702094648
2021-06-13,1831,1507.0,324.0,178254.0,176747.0,0.008526311620564988,0.0018331287093981794,0.8230475150191152,0.17695248498088476
2021-06-14,2723,2419.0,304.0,180673.0,178254.0,0.01357052296161657,0.0017054315751680188,0.8883584282041865,0.11164157179581344
2021-06-15,2629,2256.0,373.0,182929.0,180673.0,0.01248664714705573,0.0020645032738704733,0.8581209585393685,0.1418790414606314
2021-06-16,2377,1906.0,471.0,184835.0,182929.0,0.010419343023796117,0.00257476944606924,0.8018510727808161,0.19814892721918384
2021-06-17,1518,1099.0,419.0,185934.0,184835.0,0.0059458435902291235,0.002266886682717018,0.7239789196310935,0.27602108036890644
2021-06-18,3301,2982.0,319.0,188916.0,185934.0,0.016037948949627286,0.001715662546925253,0.9033626173886701,0.0966373826113299
2021-06-19,3884,3208.0,676.0,192124.0,188916.0,0.016981092125600797,0.0035783099366914397,0.8259526261585994,0.17404737384140062
2021-06-20,6127,5243.0,884.0,197367.0,192124.0,0.027289667090004372,0.004601195061522767,0.8557205810347641,0.14427941896523583
2021-06-21,7184,6061.0,1123.0,203428.0,197367.0,0.030709287773538638,0.005689907634001632,0.8436804008908686,0.1563195991091314
2021-06-22,3117,2323.0,794.0,205751.0,203428.0,0.011419273649645083,0.003903100851406886,0.7452678857876163,0.2547321142123837
2021-06-23,3167,2305.0,862.0,208056.0,205751.0,0.011202861711486213,0.00418953006303736,0.727818124407957,0.27218187559204293
2021-06-24,3160,2442.0,718.0,210498.0,208056.0,0.011737224593378707,0.0034509939631637634,0.7727848101265823,0.2272151898734177
2021-06-25,4662,3865.0,797.0,214363.0,210498.0,0.018361219584034052,0.0037862592518693766,0.829043329043329,0.17095667095667097
2021-06-26,4590,3669.0,921.0,218032.0,214363.0,0.017115826891767702,0.004296450413550846,0.7993464052287582,0.20065359477124184
2021-06-27,7281,6191.0,1090.0,224223.0,218032.0,0.028394914507962134,0.004999266162765099,0.8502952891086389,0.1497047108913611
2021-06-28,5335,4334.0,1001.0,228557.0,224223.0,0.01932897160416193,0.004464305624311511,0.8123711340206186,0.18762886597938144
2021-06-29,3922,3081.0,841.0,231638.0,228557.0,0.013480225939262416,0.0036796072752092474,0.7855685874553799,0.2144314125446201
2021-06-30,4706,3990.0,716.0,235628.0,231638.0,0.017225153040520122,0.003091029969176042,0.8478538036549086,0.15214619634509138
2021-07-01,4353,3695.0,658.0,239323.0,235628.0,0.015681497954402702,0.0027925373894443785,0.8488398805421549,0.15116011945784516
2021-07-02,4657,3972.0,685.0,243295.0,239323.0,0.016596816854209582,0.002862240570275318,0.8529095984539403,0.1470904015460597
2021-07-03,4118,3543.0,575.0,246838.0,243295.0,0.014562568075792762,0.0023633860128650405,0.8603691112190384,0.13963088878096164
2021-07-04,5917,4945.0,972.0,251783.0,246838.0,0.02003338221829702,0.003937805362221376,0.8357275646442454,0.16427243535575461
2021-07-05,5065,4163.0,902.0,255946.0,251783.0,0.016534078948936187,0.003582449966836522,0.8219151036525173,0.17808489634748273
2021-07-06,5307,4283.0,1024.0,260229.0,255946.0,0.01673399857782501,0.0040008439280160655,0.8070472960241191,0.1929527039758809
2021-07-07,6170,4460.0,1710.0,264689.0,260229.0,0.017138750869426542,0.006571135423031253,0.7228525121555915,0.2771474878444084
2021-07-08,5166,4026.0,1140.0,268715.0,264689.0,0.01521030341268432,0.004306941353815232,0.7793263646922184,0.22067363530778164
2021-07-09,7416,5990.0,1426.0,274705.0,268715.0,0.022291275142809295,0.005306737621643749,0.8077130528586839,0.19228694714131608
2021-07-10,5645,4098.0,1547.0,278803.0,274705.0,0.014917820935185016,0.005631495604375603,0.7259521700620017,0.27404782993799826
2021-07-11,5499,4224.0,1275.0,283027.0,278803.0,0.015150482598824259,0.004573121523082607,0.768139661756683,0.23186033824331698
2021-07-12,5991,4527.0,1464.0,287554.0,283027.0,0.015994940412045494,0.005172651372483897,0.7556334501752628,0.2443665498247371
2021-07-13,5748,4392.0,1356.0,291946.0,287554.0,0.015273652948663556,0.004715636019669349,0.7640918580375783,0.2359081419624217
2021-07-14,5912,4558.0,1354.0,296504.0,291946.0,0.015612476279859974,0.0046378439848465125,0.7709742895805142,0.2290257104194858
2021-07-15,6452,4724.0,1728.0,301228.0,296504.0,0.0159323314356636,0.005827914631843078,0.7321760694358338,0.26782393056416615
2021-07-16,8124,6638.0,1486.0,307866.0,301228.0,0.022036464073724886,0.004933140345519009,0.8170851797144264,0.1829148202855736
2021-07-17,9777,7758.0,2019.0,315624.0,307866.0,0.025199275009257276,0.00655804798191421,0.7934949370972691,0.2065050629027309
2021-07-18,9578,7521.0,2057.0,323145.0,315624.0,0.023828986388867768,0.006517248371479989,0.7852370014616831,0.21476299853831698
2021-07-19,9154,7126.0,2028.0,330271.0,323145.0,0.0220520199910257,0.006275820452119018,0.7784575049158837,0.22154249508411622
2021-07-20,8809,6110.0,2699.0,336381.0,330271.0,0.018499959124476568,0.008172076870206588,0.6936088091724373,0.3063911908275627
2021-07-21,6219,4342.0,1877.0,340723.0,336381.0,0.012907982317669547,0.005579982222539323,0.6981829876185882,0.3018170123814118
2021-07-22,6535,5062.0,1473.0,345785.0,340723.0,0.014856643079569035,0.004323159868867086,0.7745983167559296,0.2254016832440704
2021-07-23,6742,5250.0,1492.0,351035.0,345785.0,0.015182844831325823,0.004314819902540596,0.7787006822901216,0.22129931770987837
2021-07-24,7083,5857.0,1226.0,356892.0,351035.0,0.016684945945560983,0.0034925292349765693,0.8269095016236058,0.17309049837639418
2021-07-25,8530,7103.0,1427.0,363995.0,356892.0,0.019902379431312553,0.00399840848211784,0.8327080890973036,0.16729191090269638
2021-07-26,6259,4942.0,1317.0,368937.0,363995.0,0.013577109575680984,0.0036181815684281377,0.7895830004793098,0.2104169995206902
2021-07-27,8546,6852.0,1694.0,375789.0,368937.0,0.018572276567544052,0.004591569834416174,0.8017786098759654,0.19822139012403464
2021-07-28,10883,9487.0,1396.0,385276.0,375789.0,0.0252455500294048,0.0037148506209601665,0.8717265459891574,0.12827345401084259
2021-07-29,7997,6253.0,1744.0,391529.0,385276.0,0.01622992348342487,0.004526625068781861,0.7819182193322496,0.2180817806677504
2021-07-30,6901,5228.0,1673.0,396757.0,391529.0,0.01335277846596293,0.00427299127267712,0.7575713664686278,0.24242863353137226
2021-07-31,9850,7611.0,2239.0,404368.0,396757.0,0.019183026386427965,0.0056432526710303785,0.7726903553299492,0.22730964467005077
2021-08-01,14503,10817.0,3686.0,415185.0,404368.0,0.026750385787203734,0.00911545918569224,0.7458456870992208,0.25415431290077917
2021-08-02,13311,9841.0,3470.0,425026.0,415185.0,0.02370268675409757,0.008357720052506713,0.7393133498610172,0.2606866501389828
2021-08-03,15805,12048.0,3757.0,437074.0,425026.0,0.028346501155223445,0.00883945923308221,0.7622904144258146,0.2377095855741854
2021-08-04,17164,12070.0,5094.0,449144.0,437074.0,0.027615460997451234,0.011654776994284721,0.7032160335586111,0.29678396644138894
2021-08-05,24515,18675.0,5840.0,467819.0,449144.0,0.04157909267406444,0.013002511443991237,0.761778502957373,0.23822149704262696
2021-08-06,23637,17513.0,6124.0,485332.0,467819.0,0.037435418398996195,0.013090532877031501,0.740914667682024,0.25908533231797604
2021-08-07,21539,16193.0,5346.0,501525.0,485332.0,0.033364789463707314,0.011015140151483933,0.751799062166303,0.248200937833697
2021-08-08,26388,20656.0,5732.0,522181.0,501525.0,0.041186381536314244,0.011429141119585266,0.7827800515385781,0.21721994846142187
2021-08-09,29373,23518.0,5855.0,545699.0,522181.0,0.04503802321417286,0.01121258720635182,0.8006672794743472,0.19933272052565282
2021-08-10,33148,25956.0,7192.0,571655.0,545699.0,0.047564683094526466,0.013179426753576605,0.783033667189574,0.21696633281042596
2021-08-11,28424,21841.0,6583.0,593496.0,571655.0,0.03820661063053765,0.011515686909062284,0.7683999437095412,0.23160005629045877
2021-08-12,25698,19375.0,6323.0,612871.0,593496.0,0.03264554436761158,0.010653820750266219,0.7539497237139077,0.2460502762860923
2021-08-13,31727,23846.0,7881.0,636717.0,612871.0,0.03890867735624626,0.012859149804771314,0.7515995839505784,0.24840041604942162
2021-08-14,29707,22282.0,7425.0,658999.0,636717.0,0.03499513912774435,0.011661381744165776,0.7500589086747231,0.24994109132527687
2021-08-15,28431,22416.0,6015.0,681415.0,658999.0,0.03401522612325664,0.009127479707859952,0.7884351588055292,0.21156484119447083
2021-08-16,28435,23201.0,5234.0,704616.0,681415.0,0.03404826720867606,0.007681075409258675,0.8159310708633726,0.1840689291366274
2021-08-17,25137,20513.0,4624.0,725129.0,704616.0,0.029112310818942517,0.006562439683458792,0.8160480566495604,0.1839519433504396
2021-08-18,21919,17150.0,4769.0,742279.0,725129.0,0.023650964173271238,0.006576760824625687,0.7824262055750718,0.21757379442492814
2021-08-19,21193,16907.0,4286.0,759186.0,742279.0,0.022777149831801787,0.005774109196137841,0.7977634124475063,0.20223658755249374
2021-08-20,19575,14066.0,5509.0,773252.0,759186.0,0.018527738920369977,0.007256456257096417,0.7185696040868454,0.28143039591315455
2021-08-21,22634,16647.0,5987.0,789899.0,773252.0,0.02152855731378645,0.0077426246553516835,0.7354864363347177,0.26451356366528234
2021-08-22,27681,19537.0,8144.0,809436.0,789899.0,0.02473354188320279,0.010310178896289272,0.7057909757595463,0.29420902424045375
2021-08-23,30627,20492.0,10135.0,829928.0,809436.0,0.025316393142879732,0.012521064049535726,0.6690828354066674,0.3309171645933327
2021-08-24,37921,25433.0,12488.0,855361.0,829928.0,0.030644827021139184,0.015047088422128185,0.6706837899844413,0.32931621001555866
2021-08-25,39587,27661.0,11926.0,883022.0,855361.0,0.032338392795556496,0.013942651114558648,0.6987394851845303,0.3012605148154697
2021-08-26,42091,29887.0,12204.0,912909.0,883022.0,0.03384626883588404,0.013820720208556524,0.7100567817348127,0.2899432182651873
2021-08-27,42850,32636.0,10214.0,945545.0,912909.0,0.035749455860332194,0.011188409797690679,0.7616336056009335,0.2383663943990665
2021-08-28,46870,34794.0,12076.0,980339.0,945545.0,0.036797825592647625,0.01277147042182022,0.7423511841263069,0.2576488158736932
2021-08-29,51194,38892.0,12302.0,1019231.0,980339.0,0.039671991015352855,0.012548720391619634,0.7596984021565028,0.24030159784349728
2021-08-30,49040,33620.0,15420.0,1052851.0,1019231.0,0.03298565290890877,0.015129053178327582,0.685562805872757,0.3144371941272431
2021-08-31,46048,34254.0,11794.0,1087105.0,1052851.0,0.032534518179685445,0.011201964950406087,0.7438759555246699,0.2561240444753301
2021-09-01,43141,31496.0,11645.0,1118601.0,1087105.0,0.028972362375299533,0.010711936749440026,0.7300711620036624,0.2699288379963376
2021-09-02,37363,27215.0,10148.0,1145816.0,1118601.0,0.024329497291706338,0.009072046243477343,0.7283944008778739,0.2716055991221262
2021-09-03,42357,33077.0,9280.0,1178893.0,1145816.0,0.02886763668861318,0.008099031607169039,0.7809098850249073,0.21909011497509268
2021-09-04,42910,33654.0,9256.0,1212547.0,1178893.0,0.02854712005245599,0.0078514335058398,0.7842927056630156,0.21570729433698438
2021-09-05,42252,32096.0,10156.0,1244643.0,1212547.0,0.026469901785250386,0.008375757805676811,0.7596326801098173,0.2403673198901827
2021-09-06,41368,32160.0,9208.0,1276803.0,1244643.0,0.025838734480489588,0.0073981053201600784,0.7774124927480178,0.2225875072519822
2021-09-07,36049,26745.0,9304.0,1303548.0,1276803.0,0.02094684927901955,0.0072869502969526235,0.7419068490110683,0.2580931509889317
2021-09-08,28734,21209.0,7525.0,1324757.0,1303548.0,0.016270210226244065,0.00577270649028651,0.7381151249390966,0.26188487506090347
2021-09-09,34509,26782.0,7727.0,1351539.0,1324757.0,0.020216537825427608,0.00583276782081544,0.7760873974905097,0.22391260250949027
2021-09-10,27963,21046.0,6917.0,1372585.0,1351539.0,0.015571877689064097,0.005117869332664466,0.7526374137252798,0.24736258627472016
2021-09-11,26115,19614.0,6501.0,1392199.0,1372585.0,0.014289825402434094,0.004736318697931276,0.7510626076967261,0.24893739230327397
2021-09-12,28362,22204.0,6158.0,1414403.0,1392199.0,0.015948869378587402,0.004423218232450964,0.7828784994006065,0.21712150059939356
2021-09-13,28719,21105.0,7614.0,1435508.0,1414403.0,0.014921489844125047,0.005383189939500977,0.7348793481667188,0.2651206518332811
2021-09-14,29660,21110.0,8550.0,1456618.0,1435508.0,0.01470559551043951,0.0059560796596048226,0.7117329737019555,0.2882670262980445
2021-09-15,30715,22615.0,8100.0,1479233.0,1456618.0,0.015525690331988208,0.005560826517316139,0.7362852026697053,0.2637147973302946
2021-09-16,39427,29635.0,9792.0,1508868.0,1479233.0,0.020034031149927023,0.0066196468034447585,0.7516422755979405,0.2483577244020595
2021-09-17,37983,28871.0,9112.0,1537739.0,1508868.0,0.019134211872741686,0.00603896430966791,0.7601032040649764,0.23989679593502355
2021-09-18,39293,27921.0,11372.0,1565660.0,1537739.0,0.018157177518421528,0.007395273190053709,0.7105845824956099,0.2894154175043901
2021-09-19,45602,32241.0,13361.0,1597901.0,1565660.0,0.020592593538827076,0.008533781280737836,0.707008464541029,0.2929915354589711
2021-09-20,35392,25179.0,10213.0,1623080.0,1597901.0,0.01575754693188126,0.006391509862000212,0.7114319620253164,0.28856803797468356
2021-09-21,44894,35226.0,9668.0,1658306.0,1623080.0,0.021703181605342927,0.0059565763856371835,0.7846482826212857,0.2153517173787143
2021-09-22,41588,29804.0,11784.0,1688110.0,1658306.0,0.017972557537631776,0.007106046773032239,0.7166490333750121,0.283350966624988
2021-09-23,38796,27275.0,11521.0,1715385.0,1688110.0,0.01615712246239878,0.006824792223255593,0.7030363955046912,0.2969636044953088
2021-09-24,42136,30250.0,11886.0,1745635.0,1715385.0,0.017634525194052647,0.006929056742363959,0.7179134232010632,0.2820865767989368
2021-09-25,44130,30639.0,13491.0,1776274.0,1745635.0,0.01755177915199913,0.007728419744104581,0.6942895989123046,0.3057104010876954
2021-09-26,51165,38151.0,13014.0,1814425.0,1776274.0,0.021478105292314136,0.007326572364398736,0.745646437994723,0.25435356200527703
2021-09-27,55900,37596.0,18304.0,1852021.0,1814425.0,0.020720613968612647,0.010088044421786516,0.6725581395348837,0.32744186046511625
2021-09-28,56126,39058.0,17068.0,1891079.0,1852021.0,0.02108939369477992,0.009215878221683231,0.695898514057656,0.304101485942344
2021-09-29,55029,38421.0,16608.0,1929500.0,1891079.0,0.02031697247973247,0.008782287783852498,0.6981954969198059,0.3018045030801941
2021-09-30,48813,34869.0,13944.0,1964369.0,1929500.0,0.018071521119461,0.007226742679450635,0.7143383934607584,0.2856616065392416
2021-10-01,46856,34859.0,11997.0,1999228.0,1964369.0,0.017745647584542414,0.006107304686644922,0.7439602185419156,0.25603978145808437
2021-10-02,49534,34870.0,14664.0,2034098.0,1999228.0,0.017441732508748378,0.007334831244860516,0.7039609157346469,0.2960390842653531
2021-10-03,54302,36754.0,17548.0,2070852.0,2034098.0,0.01806894259765262,0.00862691964693933,0.6768443151265147,0.32315568487348534
2021-10-04,65002,44672.0,20330.0,2115524.0,2070852.0,0.021571797501704612,0.009817215329729019,0.6872403926033045,0.3127596073966955
2021-10-05,60797,43021.0,17776.0,2158545.0,2115524.0,0.02033586005169405,0.008402646341993756,0.7076171521621133,0.29238284783788676
2021-10-06,46000,29980.0,16020.0,2188525.0,2158545.0,0.013888985404520174,0.007421665983335997,0.6517391304347826,0.3482608695652174
2021-10-07,39994,28493.0,11501.0,2217018.0,2188525.0,0.013019270970173975,0.005255137592670863,0.712431864779717,0.287568135220283
2021-10-08,46210,32559.0,13651.0,2249577.0,2217018.0,0.014685943009934966,0.006157369944673431,0.7045877515689245,0.2954122484310755
2021-10-09,44007,30720.0,13287.0,2280297.0,2249577.0,0.013655900642654152,0.005906443744757348,0.6980707614697662,0.30192923853023385
2021-10-10,36822,24890.0,11932.0,2305187.0,2280297.0,0.010915244812408208,0.005232651711597217,0.675954592363261,0.3240454076367389
2021-10-11,41163,30903.0,10260.0,2336090.0,2305187.0,0.013405853841792445,0.00445083197154938,0.750747030099847,0.24925296990015305
2021-10-12,37337,25828.0,11509.0,2361918.0,2336090.0,0.011056080887294583,0.004926608135816685,0.6917534884966655,0.3082465115033345
2021-10-13,42182,30506.0,11676.0,2392424.0,2361918.0,0.01291577438336132,0.004943440034751418,0.7231994689678062,0.2768005310321938
2021-10-14,33021,22866.0,10155.0,2415290.0,2392424.0,0.009557670379497948,0.004244648941826365,0.69246842918143,0.30753157081857
2021-10-15,30377,22056.0,8321.0,2437346.0,2415290.0,0.009131822679678216,0.0034451349527385945,0.7260756493399612,0.27392435066003884
2021-10-16,31995,22457.0,9538.0,2459803.0,2437346.0,0.009213710322621409,0.003913272879599368,0.7018909204563213,0.2981090795436787
2021-10-17,33588,24248.0,9340.0,2484051.0,2459803.0,0.009857699986543638,0.0037970520403463204,0.721924496844111,0.278075503155889
2021-10-18,30014,21898.0,8116.0,2505949.0,2484051.0,0.008815438974481603,0.003267243707959297,0.7295928566668888,0.2704071433331112
2021-10-19,27035,17826.0,9209.0,2523775.0,2505949.0,0.007113472780172302,0.003674855314294106,0.6593674865914555,0.3406325134085445
2021-10-20,22198,13975.0,8223.0,2537750.0,2523775.0,0.00553733989757407,0.0032582143812344604,0.6295612217316875,0.37043877826831245
2021-10-21,24312,16853.0,7459.0,2554603.0,2537750.0,0.006640922076642695,0.0029392178110530984,0.6931967752550181,0.3068032247449819
2021-10-22,27475,19369.0,8106.0,2573972.0,2554603.0,0.0075820000211383135,0.0031730957804402484,0.704968152866242,0.29503184713375796
2021-10-23,30479,21820.0,8659.0,2595792.0,2573972.0,0.008477170691833477,0.003364061458322002,0.715902752714984,0.2840972472850159
2021-10-24,27485,19288.0,8197.0,2615080.0,2595792.0,0.007430487496686945,0.0031578030905403823,0.7017645988721121,0.29823540112788793
2021-10-25,25923,18263.0,7660.0,2633343.0,2615080.0,0.006983725163283724,0.002929164690946357,0.7045095089302935,0.29549049106970643
2021-10-26,18162,11839.0,6323.0,2645182.0,2633343.0,0.004495806281217448,0.0024011304262300808,0.6518555225195463,0.3481444774804537
2021-10-27,14986,10159.0,4827.0,2655341.0,2645182.0,0.003840567492142318,0.0018248271763530827,0.677899372747898,0.322100627252102
2021-10-28,12782,8724.0,4058.0,2664065.0,2655341.0,0.0032854537326844273,0.0015282406289813624,0.6825222969801283,0.3174777030198717
2021-10-29,10962,6712.0,4250.0,2670777.0,2664065.0,0.002519458046256379,0.0015953064208268192,0.6122970260901296,0.38770297390987046
2021-10-30,11312,7338.0,3974.0,2678115.0,2670777.0,0.0027475150489913607,0.0014879565010481968,0.6486916548797736,0.3513083451202263
2021-10-31,13189,8412.0,4777.0,2686527.0,2678115.0,0.003141015228995021,0.0017837172787576337,0.6378042307983925,0.3621957692016074
2021-11-01,15503,10297.0,5206.0,2696824.0,2686527.0,0.0038328295230235913,0.0019378178592658849,0.6641940269625234,0.3358059730374766
2021-11-02,11039,6782.0,4257.0,2703606.0,2696824.0,0.0025148100135566876,0.00157852347798744,0.6143672434097291,0.38563275659027085
2021-11-03,10394,6239.0,4155.0,2709845.0,2703606.0,0.002307658734297823,0.0015368363585522447,0.6002501443140273,0.39974985568597265
2021-11-04,12071,7127.0,4944.0,2716972.0,2709845.0,0.002630039725519356,0.0018244585944952572,0.5904233286388866,0.4095766713611134
2021-11-05,13525,8921.0,4604.0,2725893.0,2716972.0,0.003283434647099786,0.001694533473293063,0.6595933456561922,0.3404066543438078
2021-11-06,15736,11225.0,4511.0,2737118.0,2725893.0,0.004117916587334866,0.0016548705323356418,0.7133324860193188,0.28666751398068124
2021-11-07,17601,12045.0,5556.0,2749163.0,2737118.0,0.004400614076557898,0.00202987229633505,0.6843361172660645,0.3156638827339356
2021-11-08,12346,8273.0,4073.0,2757436.0,2749163.0,0.0030092795516308054,0.0014815418365517069,0.6700955775149846,0.3299044224850154
2021-11-09,8661,5778.0,2883.0,2763214.0,2757436.0,0.0020954248802148084,0.0010455365056523524,0.6671285071007966,0.3328714928992033
2021-11-10,10265,6961.0,3304.0,2770175.0,2763214.0,0.0025191678965147107,0.0011957090547456692,0.6781295664880662,0.32187043351193373
2021-11-11,10718,7570.0,3148.0,2777745.0,2770175.0,0.002732679343362784,0.001136390300251789,0.7062884866579586,0.29371151334204143
2021-11-12,10103,6935.0,3168.0,2784680.0,2777745.0,0.0024966294602276305,0.0011404934578228023,0.686429773334653,0.31357022666534695
2021-11-13,19772,14442.0,5330.0,2799122.0,2784680.0,0.005186233247626298,0.001914043983509775,0.7304268662755412,0.26957313372445885
2021-11-14,21071,13027.0,8044.0,2812149.0,2799122.0,0.00465395934868148,0.002873758271343657,0.6182430829101608,0.3817569170898391
2021-11-15,19877,13915.0,5962.0,2826064.0,2812149.0,0.004948173087556883,0.0021200868090559925,0.7000553403431101,0.2999446596568899
2021-11-16,19793,12135.0,7658.0,2838199.0,2826064.0,0.0042939579570738665,0.002709775857871584,0.613095538826858,0.38690446117314203
2021-11-17,23976,15170.0,8806.0,2853369.0,2838199.0,0.005344938815072516,0.003102671799968924,0.6327160493827161,0.36728395061728397
2021-11-18,21345,13826.0,7519.0,2867195.0,2853369.0,0.004845500178911315,0.0026351306122692156,0.6477395174513938,0.35226048254860626
2021-11-19,25481,17458.0,8023.0,2884653.0,2867195.0,0.006088877805660236,0.002798205214504071,0.6851379459204898,0.31486205407951023
2021-11-20,25861,18332.0,7529.0,2902985.0,2884653.0,0.006355010463996883,0.0026100192986816787,0.7088666331541704,0.29113336684582963
2021-11-21,27313,19637.0,7676.0,2922622.0,2902985.0,0.0067644166263346175,0.0026441748751715906,0.7189616666056456,0.28103833339435436
2021-11-22,32081,22750.0,9331.0,2945372.0,2922622.0,0.007784106189579083,0.003192681092525821,0.7091424830896792,0.29085751691032075
2021-11-23,28635,21203.0,7432.0,2966575.0,2945372.0,0.007198751125494504,0.002523280590702974,0.7404574821023223,0.2595425178976777
2021-11-24,23827,14780.0,9047.0,2981355.0,2966575.0,0.004982176415563402,0.0030496447923952707,0.620304696352877,0.379695303647123
2021-11-25,19935,13381.0,6554.0,2994736.0,2981355.0,0.0044882276682917666,0.0021983292831615157,0.6712315023827439,0.3287684976172561
2021-11-26,17792,12175.0,5617.0,3006911.0,2994736.0,0.004065466872539015,0.001875624428998082,0.6842963129496403,0.3157036870503597
2021-11-27,29689,22886.0,6803.0,3029797.0,3006911.0,0.007611133152926708,0.0022624547251315387,0.7708578934959076,0.22914210650409242
2021-11-28,25303,18222.0,7081.0,3048019.0,3029797.0,0.0060142643219991306,0.0023371202757148414,0.7201517606607912,0.27984823933920877
2021-11-29,27009,18902.0,8107.0,3066921.0,3048019.0,0.0062014049125021856,0.002659760323016359,0.699840793809471,0.3001592061905291
2021-11-30,22721,16135.0,6586.0,3083056.0,3066921.0,0.005260976725517221,0.0021474305989622818,0.7101359975353198,0.28986400246468025
2021-12-01,27023,21134.0,5889.0,3104190.0,3083056.0,0.006854886839551406,0.0019101177532941341,0.7820745291048367,0.21792547089516337
2021-12-02,23227,16803.0,6424.0,3120993.0,3104190.0,0.005413006291496332,0.002069460954387457,0.7234253239764068,0.27657467602359326
2021-12-03,22000,15371.0,6629.0,3136364.0,3120993.0,0.004925035076977103,0.0021240034822250483,0.6986818181818182,0.3013181818181818
2021-12-04,15814,10619.0,5195.0,3146983.0,3136364.0,0.0033857677233892496,0.001656376619550537,0.6714936132540786,0.3285063867459213
2021-12-05,21537,15679.0,5858.0,3162662.0,3146983.0,0.004982232188734417,0.0018614654098862307,0.7280029716302178,0.27199702836978223
2021-12-06,18406,12922.0,5484.0,3175584.0,3162662.0,0.004085798608893394,0.0017339823224865635,0.7020536781484299,0.29794632185157016
2021-12-07,20555,14464.0,6091.0,3190048.0,3175584.0,0.004554752763586163,0.0019180723923536585,0.7036730722451958,0.2963269277548042
2021-12-08,22202,14556.0,7646.0,3204604.0,3190048.0,0.004562940745719187,0.0023968291386211116,0.6556166111161157,0.3443833888838843
2021-12-09,21873,14538.0,7335.0,3219142.0,3204604.0,0.004536597969671136,0.002288894353249263,0.6646550541763818,0.3353449458236182
2021-12-10,22642,15747.0,6895.0,3234889.0,3219142.0,0.004891676104999407,0.002141875071059307,0.6954774313223213,0.30452256867767863
2021-12-11,25705,19129.0,6576.0,3254018.0,3234889.0,0.00591334045774059,0.0020328363662555347,0.7441742851585295,0.25582571484147054
2021-12-12,29092,22196.0,6896.0,3276214.0,3254018.0,0.006821105476367986,0.0021192261382696714,0.762958889041661,0.23704111095833907
2021-12-13,30299,23494.0,6805.0,3299708.0,3276214.0,0.007171082230892121,0.002077092644131305,0.7754051288821413,0.22459487111785867
2021-12-14,27739,19187.0,8552.0,3318895.0,3299708.0,0.005814756942129425,0.00259174448163292,0.6916976098633693,0.30830239013663074
2021-12-15,27143,18575.0,8568.0,3337470.0,3318895.0,0.005596742289225781,0.0025815821229656258,0.6843385034815607,0.3156614965184394
2021-12-16,23690,16261.0,7429.0,3353731.0,3337470.0,0.004872253533365094,0.0022259376114242223,0.6864077669902913,0.31359223300970873
2021-12-17,23226,15418.0,7808.0,3369149.0,3353731.0,0.004597267938305129,0.0023281533313196556,0.6638250236803582,0.33617497631964177
2021-12-18,31485,23564.0,7921.0,3392713.0,3369149.0,0.006994051020005348,0.002351038793475741,0.7484198824837224,0.25158011751627757
2021-12-19,28271,20357.0,7914.0,3413070.0,3392713.0,0.006000212809041024,0.002332646469064728,0.7200664992395034,0.2799335007604966
2021-12-20,27265,19964.0,7301.0,3433034.0,3413070.0,0.005849279387765267,0.00213912987427741,0.7322207958921695,0.26777920410783057
2021-12-21,25198,17118.0,8080.0,3450152.0,3433034.0,0.004986259967131115,0.002353603255895514,0.6793396301293754,0.32066036987062463
2021-12-22,24802,17853.0,6949.0,3468005.0,3450152.0,0.0051745546283178245,0.00201411416076741,0.7198209821788566,0.28017901782114346
2021-12-23,29079,21447.0,7632.0,3489452.0,3468005.0,0.006184247139205393,0.0022006888686723347,0.7375425564840606,0.26245744351593936
2021-12-24,25567,17953.0,7614.0,3507405.0,3489452.0,0.005144933932319459,0.0021820045095906175,0.7021942347557398,0.29780576524426017
2021-12-25,20255,12495.0,7760.0,3519900.0,3507405.0,0.003562462846463411,0.0022124619198524266,0.6168847198222661,0.3831152801777339
2021-12-26,29563,19573.0,9990.0,3539473.0,3519900.0,0.005560669337197079,0.0028381488110457683,0.6620775969962454,0.3379224030037547
2021-12-27,39025,26700.0,12325.0,3566173.0,3539473.0,0.007543495882014074,0.00348215680695968,0.6841768097373478,0.31582319026265215
2021-12-28,40106,29695.0,10411.0,3595868.0,3566173.0,0.008326853464484196,0.002919376037001009,0.7404129057996309,0.259587094200369
2021-12-29,35770,25109.0,10661.0,3620977.0,3595868.0,0.006982736852409487,0.002964791811045344,0.7019569471624266,0.2980430528375734
2021-12-30,38095,24219.0,13876.0,3645196.0,3620977.0,0.00668852632866765,0.003832114923679438,0.6357527234545216,0.3642472765454784
2021-12-31,35810,20418.0,15392.0,3665614.0,3645196.0,0.005601344893388449,0.0042225438632106475,0.5701759285115889,0.42982407148841106
